19/03/2023 07:00,03772,WMO,SYNOP,1,708,1011,4,5,280,7,NA,NA,NA,0,NA,NA,NA,NA,250,4000,1014.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3.1,4.8,81.5,1011.6,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19/03/2023 07:02,NA,0.2,1
19/03/2023 08:00,03772,WMO,SYNOP,1,708,1011,4,5,280,7,NA,NA,NA,3,NA,NA,NA,NA,100,4000,1015.5,3,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,3.3,5.3,79.2,1012.4,NA,NA,NA,NA,NA,0.9,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19/03/2023 08:02,NA,0.7,1
19/03/2023 09:00,03772,WMO,SYNOP,1,708,1011,4,5,290,7,NA,NA,NA,6,NA,NA,NA,NA,100,4000,1016.1,1,NA,93,5,NA,126,NA,NA,NA,NA,NA,NA,NA,7.6,3.6,5.9,75.5,1013.1,NA,NA,NA,NA,NA,0.1,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19/03/2023 09:04,NA,0.1,1
19/03/2023 10:00,03772,WMO,SYNOP,1,708,1011,4,5,300,7,NA,NA,NA,8,NA,NA,NA,NA,60,4500,1016.6,8,NA,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,3.1,6.6,65.8,1013.5,NA,NA,NA,NA,NA,0.6,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19/03/2023 10:01,NA,0.6,1
19/03/2023 11:00,03772,WMO,SYNOP,1,708,1011,4,5,280,8,NA,NA,NA,8,NA,NA,NA,NA,60,4000,1017.2,8,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,3.4,6.4,69.6,1014.1,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19/03/2023 11:01,NA,0,1
19/03/2023 12:00,03772,WMO,SYNOP,1,708,1011,4,5,290,7,NA,NA,NA,8,NA,NA,NA,NA,60,4000,1017.4,8,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3.6,6.7,68.7,1014.3,NA,NA,NA,NA,NA,0.1,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19/03/2023 12:01,NA,0.1,1
19/03/2023 13:00,03772,WMO,SYNOP,1,708,1011,4,5,270,7,NA,NA,NA,8,NA,NA,NA,NA,60,5000,1017.4,8,NA,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,2.8,6.8,61.3,1014.4,NA,NA,NA,NA,NA,0.3,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19/03/2023 13:02,NA,0.3,1
19/03/2023 14:00,03772,WMO,SYNOP,1,708,1011,4,5,250,8,NA,NA,NA,8,NA,NA,NA,NA,60,5000,1017.4,8,NA,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,3.8,7.4,64.9,1014.3,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19/03/2023 14:02,NA,0,1
19/03/2023 15:00,03772,WMO,SYNOP,1,708,1011,4,5,260,7,NA,NA,NA,8,NA,NA,NA,NA,100,5000,1017.7,8,NA,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,4.6,8.1,64.6,1014.6,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19/03/2023 15:01,NA,0,1
19/03/2023 16:00,03772,WMO,SYNOP,1,708,1011,4,5,270,8,NA,NA,NA,8,NA,NA,NA,NA,100,5000,1017.6,8,NA,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1,2.5,7.4,55.7,1014.5,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19/03/2023 16:01,NA,0,1
19/03/2023 17:00,03772,WMO,SYNOP,1,708,1011,4,5,250,10,NA,NA,NA,8,NA,NA,NA,NA,100,5000,1018.1,8,NA,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,3.7,7.4,63.5,1015.1,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19/03/2023 17:01,NA,0,1
19/03/2023 18:00,03772,WMO,SYNOP,1,708,1011,4,5,240,6,NA,NA,NA,8,NA,NA,NA,NA,100,4500,1018.6,1,NA,102,8,NA,126,NA,NA,NA,NA,NA,NA,NA,9.9,3.6,7.1,65,1015.5,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19/03/2023 18:02,NA,0,1
19/03/2023 19:00,03772,WMO,SYNOP,1,708,1011,4,5,200,6,NA,NA,NA,8,NA,NA,NA,NA,100,4500,1018.7,5,NA,117,3,NA,480,NA,NA,NA,NA,NA,NA,NA,9.9,3.8,7.2,65.4,1015.6,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19/03/2023 19:01,NA,0,1
19/03/2023 20:00,03772,WMO,SYNOP,1,708,1011,4,5,210,7,NA,NA,NA,8,NA,NA,NA,NA,250,3500,1018.8,8,NA,390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,4.1,7.2,68.1,1015.8,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19/03/2023 20:02,NA,0,1
19/03/2023 21:00,03772,WMO,SYNOP,1,708,1011,4,5,200,7,NA,NA,NA,8,NA,NA,NA,NA,250,3000,1018.7,8,NA,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,3.8,6.9,68.2,1015.7,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19/03/2023 21:03,NA,0,1
19/03/2023 22:00,03772,WMO,SYNOP,1,708,1011,4,5,210,6,NA,NA,NA,8,NA,NA,NA,NA,250,3000,1019.1,6,NA,240,5,NA,270,NA,NA,NA,NA,NA,NA,NA,8.8,3.9,6.7,71.5,1016,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19/03/2023 22:01,NA,0,1
19/03/2023 23:00,03772,WMO,SYNOP,1,708,1011,4,5,230,8,NA,NA,NA,8,NA,NA,NA,NA,200,3000,1019,8,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,3.8,6.6,71.1,1015.9,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19/03/2023 23:01,NA,0,1
20/03/2023 00:00,03772,WMO,SYNOP,1,708,1011,4,5,210,6,NA,NA,NA,8,NA,NA,NA,NA,100,3000,1018.9,1,NA,147,8,NA,210,NA,NA,NA,NA,NA,NA,NA,8.4,4,6.5,73.6,1015.8,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20/03/2023 00:04,NA,0,1
20/03/2023 01:00,03772,WMO,SYNOP,1,708,1011,4,5,200,8,NA,NA,NA,8,NA,NA,NA,NA,100,2700,1018.7,8,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,4.9,6.7,79.4,1015.6,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20/03/2023 01:01,NA,0,1
20/03/2023 02:00,03772,WMO,SYNOP,1,708,1011,4,5,200,8,NA,NA,NA,8,NA,NA,NA,NA,60,2700,1018.5,8,NA,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,4.8,6.7,79.1,1015.4,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20/03/2023 02:02,NA,0,1
20/03/2023 03:00,03772,WMO,SYNOP,1,708,1011,4,5,200,6,NA,NA,NA,8,NA,NA,NA,NA,60,2500,1017.7,8,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,5.2,6.9,80.6,1014.6,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20/03/2023 03:02,NA,0,1
20/03/2023 04:00,03772,WMO,SYNOP,1,708,1011,4,5,210,9,NA,NA,NA,8,NA,NA,NA,NA,60,2400,1017.3,2,NA,72,7,NA,105,NA,NA,NA,NA,NA,NA,NA,8.6,5.5,7.2,80.7,1014.2,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20/03/2023 04:02,NA,0,1
20/03/2023 05:00,03772,WMO,SYNOP,1,708,1011,4,5,210,10,NA,NA,NA,8,NA,NA,NA,NA,30,2200,1017.2,8,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,5.5,7.3,80.5,1014.2,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20/03/2023 05:02,NA,0,1
20/03/2023 06:00,03772,WMO,SYNOP,1,708,1011,4,5,200,12,NA,NA,NA,8,NA,NA,NA,NA,30,1600,1016.8,8,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,6.7,7.9,86.2,1013.7,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20/03/2023 06:05,NA,0,1
20/03/2023 07:00,03772,WMO,SYNOP,1,708,1011,4,5,210,11,NA,NA,NA,8,NA,NA,NA,NA,20,1500,1017,8,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,7.3,8.4,87.5,1013.9,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20/03/2023 07:01,NA,0.1,1
20/03/2023 08:00,03772,WMO,SYNOP,1,708,1011,4,5,210,10,NA,NA,NA,8,NA,NA,NA,NA,20,1700,1017.1,8,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,8.1,9,89.3,1014,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20/03/2023 08:02,NA,0,1
20/03/2023 09:00,03772,WMO,SYNOP,1,708,1011,4,7,200,10,51,NA,NA,8,NA,NA,NA,NA,10,900,1017,8,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4,9.5,9.9,94.2,1013.9,NA,NA,NA,NA,NA,0,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20/03/2023 09:04,NA,0,1
20/03/2023 10:00,03772,WMO,SYNOP,1,708,1011,4,7,210,10,22,NA,NA,8,NA,NA,NA,NA,20,4000,1017.1,8,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7,9.4,10.5,85.7,1014,NA,NA,NA,NA,NA,0,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20/03/2023 10:01,NA,0,1
20/03/2023 11:00,03772,WMO,SYNOP,1,708,1011,4,5,220,11,NA,NA,NA,8,NA,NA,NA,NA,30,5000,1017.1,8,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1,9.6,10.8,85,1014.1,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20/03/2023 11:01,NA,0,1
20/03/2023 12:00,03772,WMO,SYNOP,1,708,1011,4,7,220,10,23,NA,NA,8,NA,NA,NA,NA,30,6000,1016.9,8,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,9.7,11.1,83.2,1013.9,NA,NA,NA,NA,NA,0,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20/03/2023 12:01,NA,0,1
20/03/2023 13:00,03772,WMO,SYNOP,1,708,1011,4,5,220,11,NA,NA,NA,8,NA,NA,NA,NA,30,5500,1016.6,8,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8,10,11.4,82.9,1013.6,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20/03/2023 13:01,NA,0,1
20/03/2023 14:00,03772,WMO,SYNOP,1,708,1011,4,5,210,11,NA,NA,NA,8,NA,NA,NA,NA,30,5500,1016.2,8,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9,9.8,11.3,81.2,1013.2,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20/03/2023 14:02,NA,0,1
20/03/2023 15:00,03772,WMO,SYNOP,1,708,1011,4,7,210,12,61,NA,NA,8,NA,NA,NA,NA,20,1100,1016.1,8,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8,10.3,11,90.6,1013,NA,NA,NA,NA,NA,0,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20/03/2023 15:02,NA,0,1
20/03/2023 16:00,03772,WMO,SYNOP,1,708,1011,4,7,210,10,61,NA,NA,8,NA,NA,NA,NA,20,2700,1015.8,8,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,10.1,10.8,90.6,1012.7,NA,NA,NA,NA,NA,0,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20/03/2023 16:01,NA,0,1
20/03/2023 17:00,03772,WMO,SYNOP,1,708,1011,4,7,210,10,61,NA,NA,8,NA,NA,NA,NA,20,1100,1015.6,8,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,9.8,10.5,91.3,1012.6,NA,NA,NA,NA,NA,0,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20/03/2023 17:02,NA,0,1
20/03/2023 18:00,03772,WMO,SYNOP,1,708,1011,4,7,210,9,61,NA,NA,8,NA,NA,NA,NA,20,230,1015.7,8,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,9.6,10.1,94,1012.6,NA,NA,NA,NA,NA,0,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20/03/2023 18:01,NA,0,1
20/03/2023 19:00,03772,WMO,SYNOP,1,708,1011,4,7,210,11,22,NA,NA,8,NA,NA,NA,NA,20,2400,1015.8,8,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,9.4,10,91.9,1012.7,NA,NA,NA,NA,NA,0,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20/03/2023 19:01,NA,0,1
20/03/2023 20:00,03772,WMO,SYNOP,1,708,1011,4,7,200,9,61,NA,NA,8,NA,NA,NA,NA,30,2400,1015.5,6,NA,30,6,NA,87,NA,NA,NA,NA,NA,NA,NA,10.4,8.9,9.7,90.7,1012.5,NA,NA,NA,NA,NA,0,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20/03/2023 20:02,NA,0,1
20/03/2023 21:00,03772,WMO,SYNOP,1,708,1011,4,7,200,9,61,NA,NA,8,NA,NA,NA,NA,30,470,1015.2,8,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,8.9,9.6,91.7,1012.1,NA,NA,NA,NA,NA,0,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20/03/2023 21:03,NA,0,1
20/03/2023 22:00,03772,WMO,SYNOP,1,708,1011,4,7,210,10,57,NA,NA,8,NA,NA,NA,NA,20,1800,1014.8,8,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,8.9,9.6,91.8,1011.7,NA,NA,NA,NA,NA,0,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20/03/2023 22:01,NA,0,1
20/03/2023 23:00,03772,WMO,SYNOP,1,708,1011,4,7,180,6,52,NA,NA,8,NA,NA,NA,NA,10,370,1014.4,8,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,9.1,9.5,95.7,1011.3,NA,NA,NA,NA,NA,0,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20/03/2023 23:01,NA,0,1
21/03/2023 00:00,03772,WMO,SYNOP,1,708,1011,4,7,180,6,61,NA,NA,8,NA,NA,NA,NA,20,1200,1013.5,8,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,9,9.4,95.8,1010.5,NA,NA,NA,NA,NA,0,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21/03/2023 00:04,NA,0,1
21/03/2023 01:00,03772,WMO,SYNOP,1,708,1011,4,7,180,6,23,NA,NA,8,NA,NA,NA,NA,20,1300,1012.9,8,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,8.9,9.4,94.1,1009.8,NA,NA,NA,NA,NA,0,NA,6,6,6,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21/03/2023 01:01,NA,0,1
21/03/2023 02:00,03772,WMO,SYNOP,1,708,1011,4,5,180,7,NA,NA,NA,8,NA,NA,NA,NA,20,1300,1012.1,8,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,8.7,9.3,93,1009.1,NA,NA,NA,NA,NA,0,NA,6,6,NA,NA,NA,6,NA,NA,NA,NA,6,6,6,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21/03/2023 02:02,NA,0,1
